Freq.,Vvo/Vvi
1.79887091512819e+003,-2.32262452770287e-001,3.07794959225099e+001
1.80301774085897e+003,-2.32531531957198e-001,3.04248523346576e+001
1.80717412601032e+003,-2.32800904627300e-001,3.00693159935942e+001
1.81134009261900e+003,-2.33070542539465e-001,2.97128842743140e+001
1.81551566277253e+003,-2.33340416795788e-001,2.93555545386798e+001
1.81970085860937e+003,-2.33610497835190e-001,2.89973241352687e+001
1.82389570231903e+003,-2.33880755429623e-001,2.86381903992079e+001
1.82810021614213e+003,-2.34151158678895e-001,2.82781506520129e+001
1.83231442237060e+003,-2.34421676006541e-001,2.79172022014243e+001
1.83653834334773e+003,-2.34692275155048e-001,2.75553423412375e+001
1.84077200146834e+003,-2.34962923181842e-001,2.71925683511349e+001
1.84501541917886e+003,-2.35233586455916e-001,2.68288774965153e+001
1.84926861897746e+003,-2.35504230652457e-001,2.64642670283177e+001
1.85353162341419e+003,-2.35774820751365e-001,2.60987341828481e+001
1.85780445509108e+003,-2.36045321031377e-001,2.57322761815972e+001
1.86208713666224e+003,-2.36315695069272e-001,2.53648902310645e+001
1.86637969083404e+003,-2.36585905735326e-001,2.49965735225720e+001
1.87068214036517e+003,-2.36855915190487e-001,2.46273232320806e+001
1.87499450806679e+003,-2.37125684884671e-001,2.42571365200022e+001
1.87931681680264e+003,-2.37395175553898e-001,2.38860105310119e+001
1.88364908948917e+003,-2.37664347218066e-001,2.35139423938544e+001
1.88799134909566e+003,-2.37933159179685e-001,2.31409292211504e+001
1.89234361864434e+003,-2.38201570021267e-001,2.27669681092012e+001
1.89670592121051e+003,-2.38469537605045e-001,2.23920561377907e+001
1.90107827992266e+003,-2.38737019071538e-001,2.20161903699837e+001
1.90546071796261e+003,-2.39003970838123e-001,2.16393678519233e+001
1.90985325856560e+003,-2.39270348599324e-001,2.12615856126261e+001
1.91425592502044e+003,-2.39536107326518e-001,2.08828406637755e+001
1.91866874066965e+003,-2.39801201267377e-001,2.05031299995131e+001
1.92309172890951e+003,-2.40065583947119e-001,2.01224505962253e+001
1.92752491319029e+003,-2.40329208167979e-001,1.97407994123316e+001
1.93196831701628e+003,-2.40592026012183e-001,1.93581733880681e+001
1.93642196394596e+003,-2.40853988840540e-001,1.89745694452682e+001
1.94088587759213e+003,-2.41115047296847e-001,1.85899844871471e+001
1.94536008162201e+003,-2.41375151308429e-001,1.82044153980757e+001
1.94984459975739e+003,-2.41634250088229e-001,1.78178590433573e+001
1.95433945577474e+003,-2.41892292138898e-001,1.74303122690046e+001
1.95884467350533e+003,-2.42149225254367e-001,1.70417719015076e+001
1.96336027683539e+003,-2.42404996524687e-001,1.66522347476073e+001
1.96788628970618e+003,-2.42659552338538e-001,1.62616975940606e+001
1.97242273611419e+003,-2.42912838389087e-001,1.58701572074098e+001
1.97696964011120e+003,-2.43164799676651e-001,1.54776103337443e+001
1.98152702580443e+003,-2.43415380515680e-001,1.50840536984650e+001
1.98609491735670e+003,-2.43664524538991e-001,1.46894840060439e+001
1.99067333898652e+003,-2.43912174704005e-001,1.42938979397831e+001
1.99526231496821e+003,-2.44158273299179e-001,1.38972921615730e+001
1.99986186963207e+003,-2.44402761950781e-001,1.34996633116467e+001
2.00447202736449e+003,-2.44645581629588e-001,1.31010080083345e+001
2.00909281260805e+003,-2.44886672659613e-001,1.27013228478171e+001
2.01372424986171e+003,-2.45125974724750e-001,1.23006044038740e+001
2.01836636368088e+003,-2.45363426878761e-001,1.18988492276351e+001
2.02301917867759e+003,-2.45598967553455e-001,1.14960538473265e+001
2.02768271952060e+003,-2.45832534568467e-001,1.10922147680190e+001
2.03235701093554e+003,-2.46064065141283e-001,1.06873284713713e+001
2.03704207770503e+003,-2.46293495897860e-001,1.02813914153752e+001
2.04173794466884e+003,-2.46520762883466e-001,9.87440003409614e+000
2.04644463672398e+003,-2.46745801574366e-001,9.46635073741665e+000
2.05116217882487e+003,-2.46968546889655e-001,9.05723991077562e+000
2.05589059598345e+003,-2.47188933204069e-001,8.64706391490716e+000
2.06062991326931e+003,-2.47406894360871e-001,8.23581908557901e+000
2.06538015580983e+003,-2.47622363685789e-001,7.82350173333033e+000
2.07014134879034e+003,-2.47835274000424e-001,7.41010814320687e+000
2.07491351745421e+003,-2.48045557638147e-001,6.99563457449750e+000
2.07969668710299e+003,-2.48253146457946e-001,6.58007726047012e+000
2.08449088309659e+003,-2.48457971861703e-001,6.16343240810341e+000
2.08929613085333e+003,-2.48659964809071e-001,5.74569619782281e+000
2.09411245585019e+003,-2.48859055835814e-001,5.32686478323290e+000
2.09893988362282e+003,-2.49055175070034e-001,4.90693429085058e+000
2.10377843976577e+003,-2.49248252251182e-001,4.48590081983777e+000
2.10862814993258e+003,-2.49438216748078e-001,4.06376044173380e+000
2.11348903983593e+003,-2.49624997578615e-001,3.64050920018728e+000
2.11836113524779e+003,-2.49808523429172e-001,3.21614311068911e+000
2.12324446199950e+003,-2.49988722675113e-001,2.79065816030523e+000
2.12813904598199e+003,-2.50165523401665e-001,2.36405030740779e+000
2.13304491314586e+003,-2.50338853425642e-001,1.93631548140926e+000
2.13796208950151e+003,-2.50508640317576e-001,1.50744958249500e+000
2.14289060111933e+003,-2.50674811424027e-001,1.07744848135760e+000
2.14783047412981e+003,-2.50837293891376e-001,6.46308018930144e-001
2.15278173472364e+003,-2.50996014689608e-001,2.14024006122578e-001
2.15774440915194e+003,-2.51150900636540e-001,-2.19407776443945e-001
2.16271852372629e+003,-2.51301878422941e-001,-6.53991578699214e-001
2.16770410481896e+003,-2.51448874638783e-001,-1.08973168138691e+000
2.17270117886301e+003,-2.51591815798295e-001,-1.52663239632540e+000
2.17770977235242e+003,-2.51730628367857e-001,-1.96469806666790e+000
2.18272991184226e+003,-2.51865238793042e-001,-2.40393306716053e+000
2.18776162394881e+003,-2.51995573526224e-001,-2.84434180440009e+000
2.19280493534971e+003,-2.52121559055375e-001,-3.28592871708765e+000
2.19785987278408e+003,-2.52243121933236e-001,-3.72869827628539e+000
2.20292646305271e+003,-2.52360188806955e-001,-4.17265498566394e+000
2.20800473301815e+003,-2.52472686447808e-001,-4.61780338175649e+000
2.21309470960489e+003,-2.52580541782482e-001,-5.06414803420311e+000
2.21819641979947e+003,-2.52683681924469e-001,-5.51169354599788e+000
2.22330989065065e+003,-2.52782034204554e-001,-5.96044455373106e+000
2.22843514926955e+003,-2.52875526204936e-001,-6.41040572782998e+000
2.23357222282977e+003,-2.52964085790551e-001,-6.86158177279607e+000
2.23872113856758e+003,-2.53047641143206e-001,-7.31397742744039e+000
2.24388192378201e+003,-2.53126120795013e-001,-7.76759746511553e+000
2.24905460583502e+003,-2.53199453662338e-001,-8.22244669394420e+000
2.25423921215166e+003,-2.53267569081031e-001,-8.67852995704542e+000
2.25943577022021e+003,-2.53330396841386e-001,-9.13585213275596e+000
2.26464430759229e+003,-2.53387867222952e-001,-9.59441813485032e+000
2.26986485188305e+003,-2.53439911031967e-001,-1.00542329127558e+001
2.27509743077130e+003,-2.53486459636155e-001,-1.05153014517630e+001
2.28034207199964e+003,-2.53527445002009e-001,-1.09776287732341e+001
2.28559880337465e+003,-2.53562799731712e-001,-1.14412199348064e+001
2.29086765276700e+003,-2.53592457101107e-001,-1.19060800305917e+001
2.29614864811158e+003,-2.53616351096304e-001,-1.23722141913705e+001
2.30144181740773e+003,-2.53634416452093e-001,-1.28396275847833e+001
2.30674718871929e+003,-2.53646588690328e-001,-1.33083254155170e+001
2.31206479017481e+003,-2.53652804157826e-001,-1.37783129254858e+001
2.31739464996769e+003,-2.53653000065239e-001,-1.42495953940047e+001
2.32273679635632e+003,-2.53647114525883e-001,-1.47221781379669e+001
2.32809125766422e+003,-2.53635086594332e-001,-1.51960665120048e+001
2.33345806228021e+003,-2.53616856305631e-001,-1.56712659086528e+001
2.33883723865856e+003,-2.53592364714160e-001,-1.61477817585035e+001
2.34422881531913e+003,-2.53561553933074e-001,-1.66256195303563e+001
2.34963282084751e+003,-2.53524367172902e-001,-1.71047847313642e+001
2.35504928389521e+003,-2.53480748781200e-001,-1.75852829071708e+001
2.36047823317977e+003,-2.53430644280993e-001,-1.80671196420435e+001
2.36591969748495e+003,-2.53374000409943e-001,-1.85503005590013e+001
2.37137370566085e+003,-2.53310765159119e-001,-1.90348313199353e+001
2.37684028662407e+003,-2.53240887811151e-001,-1.95207176257223e+001
2.38231946935788e+003,-2.53164318979250e-001,-2.00079652163375e+001
2.38781128291237e+003,-2.53081010644045e-001,-2.04965798709515e+001
2.39331575640457e+003,-2.52990916192887e-001,-2.09865674080305e+001
2.39883291901867e+003,-2.52893990454876e-001,-2.14779336854224e+001
2.40436280000611e+003,-2.52790189740232e-001,-2.19706846004421e+001
2.40990542868577e+003,-2.52679471874398e-001,-2.24648260899470e+001
2.41546083444412e+003,-2.52561796235416e-001,-2.29603641304075e+001
2.42102904673535e+003,-2.52437123788141e-001,-2.34573047379672e+001
2.42661009508159e+003,-2.52305417119146e-001,-2.39556539685026e+001
2.43220400907299e+003,-2.52166640470915e-001,-2.44554179176708e+001
2.43781081836792e+003,-2.52020759773763e-001,-2.49566027209520e+001
2.44343055269314e+003,-2.51867742679425e-001,-2.54592145536869e+001
2.44906324184391e+003,-2.51707558591556e-001,-2.59632596311037e+001
2.45470891568419e+003,-2.51540178695675e-001,-2.64687442083432e+001
2.46036760414679e+003,-2.51365575989573e-001,-2.69756745804716e+001
2.46603933723350e+003,-2.51183725310178e-001,-2.74840570824929e+001
2.47172414501529e+003,-2.50994603361518e-001,-2.79938980893476e+001
2.47742205763244e+003,-2.50798188740171e-001,-2.85052040159125e+001
2.48313310529472e+003,-2.50594461959204e-001,-2.90179813169860e+001
2.48885731828154e+003,-2.50383405471868e-001,-2.95322364872753e+001
2.49459472694210e+003,-2.50165003692477e-001,-3.00479760613699e+001
2.50034536169558e+003,-2.49939243016702e-001,-3.05652066137148e+001
2.50610925303126e+003,-2.49706111839655e-001,-3.10839347585730e+001
2.51188643150872e+003,-2.49465600572506e-001,-3.16041671499862e+001
2.51767692775800e+003,-2.49217701657396e-001,-3.21259104817262e+001
2.52348077247971e+003,-2.48962409579702e-001,-3.26491714872466e+001
2.52929799644528e+003,-2.48699720879555e-001,-3.31739569396206e+001
2.53512863049704e+003,-2.48429634160073e-001,-3.37002736514825e+001
2.54097270554844e+003,-2.48152150094198e-001,-3.42281284749594e+001
2.54683025258417e+003,-2.47867271429044e-001,-3.47575283015997e+001
2.55270130266038e+003,-2.47575002987453e-001,-3.52884800623005e+001
2.55858588690477e+003,-2.47275351667929e-001,-3.58209907272228e+001
2.56448403651684e+003,-2.46968326441472e-001,-3.63550673057175e+001
2.57039578276799e+003,-2.46653938345865e-001,-3.68907168462332e+001
2.57632115700170e+003,-2.46332200476884e-001,-3.74279464362310e+001
2.58226019063372e+003,-2.46003127977625e-001,-3.79667632020963e+001
2.58821291515221e+003,-2.45666738023995e-001,-3.85071743090438e+001
2.59417936211793e+003,-2.45323049806969e-001,-3.90491869610317e+001
2.60015956316438e+003,-2.44972084512768e-001,-3.95928084006590e+001
2.60615354999801e+003,-2.44613865298921e-001,-4.01380459090812e+001
2.61216135439831e+003,-2.44248417267274e-001,-4.06849068059145e+001
2.61818300821809e+003,-2.43875767433421e-001,-4.12333984491448e+001
2.62421854338354e+003,-2.43495944692373e-001,-4.17835282350395e+001
2.63026799189448e+003,-2.43108979781174e-001,-4.23353035980603e+001
2.63633138582448e+003,-2.42714905237390e-001,-4.28887320107803e+001
2.64240875732104e+003,-2.42313755353437e-001,-4.34438209838091e+001
2.64850013860579e+003,-2.41905566127537e-001,-4.40005780657118e+001
2.65460556197463e+003,-2.41490375209692e-001,-4.45590108429482e+001
2.66072505979790e+003,-2.41068221844381e-001,-4.51191269398085e+001
2.66685866452057e+003,-2.40639146809330e-001,-4.56809340183607e+001
2.67300640866240e+003,-2.40203192347606e-001,-4.62444397784065e+001
2.67916832481811e+003,-2.39760402098086e-001,-4.68096519574460e+001
2.68534444565759e+003,-2.39310821019826e-001,-4.73765783306548e+001
2.69153480392599e+003,-2.38854495311449e-001,-4.79452267108737e+001
2.69773943244400e+003,-2.38391472326794e-001,-4.85156049486048e+001
2.70395836410792e+003,-2.37921800484985e-001,-4.90877209320334e+001
2.71019163188991e+003,-2.37445529175892e-001,-4.96615825870558e+001
2.71643926883815e+003,-2.36962708660043e-001,-5.02371978773285e+001
2.72270130807698e+003,-2.36473389964408e-001,-5.08145748043366e+001
2.72897778280711e+003,-2.35977624771537e-001,-5.13937214074756e+001
2.73526872630577e+003,-2.35475465304882e-001,-5.19746457641643e+001
2.74157417192694e+003,-2.34966964207598e-001,-5.25573559899716e+001
2.74789415310145e+003,-2.34452174416595e-001,-5.31418602387731e+001
2.75422870333722e+003,-2.33931149031149e-001,-5.37281667029302e+001
2.76057785621940e+003,-2.33403941174926e-001,-5.43162836134982e+001
2.76694164541056e+003,-2.32870603854064e-001,-5.49062192404651e+001
2.77332010465089e+003,-2.32331189808140e-001,-5.54979818930193e+001
2.77971326775833e+003,-2.31785751356211e-001,-5.60915799198496e+001
2.78612116862881e+003,-2.31234340237033e-001,-5.66870217094844e+001
2.79254384123638e+003,-2.30677007442903e-001,-5.72843156906613e+001
2.79898131963340e+003,-2.30113803048360e-001,-5.78834703327432e+001
2.80543363795075e+003,-2.29544776033323e-001,-5.84844941461648e+001
2.81190083039797e+003,-2.28969974099707e-001,-5.90873956829346e+001
2.81838293126348e+003,-2.28389443482216e-001,-5.96921835371730e+001
2.82487997491474e+003,-2.27803228753840e-001,-6.02988663456983e+001
2.83139199579841e+003,-2.27211372625844e-001,-6.09074527886680e+001
2.83791902844058e+003,-2.26613915740571e-001,-6.15179515902673e+001
2.84446110744694e+003,-2.26010896460085e-001,-6.21303715194501e+001
2.85101826750293e+003,-2.25402350648506e-001,-6.27447213907452e+001
2.85759054337396e+003,-2.24788311448535e-001,-6.33610100651139e+001
2.86417796990560e+003,-2.24168809052590e-001,-6.39792464508708e+001
2.87078058202370e+003,-2.23543870469167e-001,-6.45994395046718e+001
2.87739841473468e+003,-2.22913519282555e-001,-6.52215982325669e+001
2.88403150312561e+003,-2.22277775408430e-001,-6.58457316911258e+001
2.89067988236448e+003,-2.21636654843792e-001,-6.64718489886298e+001
2.89734358770033e+003,-2.20990169412242e-001,-6.70999592863464e+001
2.90402265446345e+003,-2.20338326504256e-001,-6.77300717998778e+001
2.91071711806560e+003,-2.19681128812690e-001,-6.83621958005901e+001
2.91742701400016e+003,-2.19018574064268e-001,-6.89963406171281e+001
2.92415237784233e+003,-2.18350654746711e-001,-6.96325156370184e+001
2.93089324524931e+003,-2.17677357831109e-001,-7.02707303083569e+001
2.93764965196052e+003,-2.16998664491842e-001,-7.09109941415959e+001
2.94442163379775e+003,-2.16314549821894e-001,-7.15533167114225e+001
2.95120922666537e+003,-2.15624982545308e-001,-7.21977076587373e+001
2.95801246655053e+003,-2.14929924727098e-001,-7.28441766927359e+001
2.96483138952332e+003,-2.14229331480026e-001,-7.34927335930929e+001
2.97166603173700e+003,-2.13523150668878e-001,-7.41433882122609e+001
2.97851642942816e+003,-2.12811322613631e-001,-7.47961504778717e+001
2.98538261891693e+003,-2.12093779791135e-001,-7.54510303952577e+001
2.99226463660716e+003,-2.11370446534452e-001,-7.61080380500926e+001
2.99916251898662e+003,-2.10641238732733e-001,-7.67671836111472e+001
3.00607630262719e+003,-2.09906063530384e-001,-7.74284773331742e+001
3.01300602418508e+003,-2.09164819027383e-001,-7.80919295599189e+001
3.01995172040097e+003,-2.08417393978420e-001,-7.87575507272578e+001
3.02691342810026e+003,-2.07663667495127e-001,-7.94253513664744e+001
3.03389118419322e+003,-2.06903508750245e-001,-8.00953421076675e+001
3.04088502567523e+003,-2.06136776682774e-001,-8.07675336833031e+001
3.04789498962693e+003,-2.05363319707264e-001,-8.14419369319040e+001
3.05492111321446e+003,-2.04582975427224e-001,-8.21185628018888e+001
3.06196343368962e+003,-2.03795570351852e-001,-8.27974223555565e+001
3.06902198839010e+003,-2.03000919618577e-001,-8.34785267732239e+001
3.07609681473964e+003,-2.02198826721714e-001,-8.41618873575148e+001
3.08318795024829e+003,-2.01389083246360e-001,-8.48475155378072e+001
3.09029543251252e+003,-2.00571468611890e-001,-8.55354228748387e+001
3.09741929921551e+003,-1.99745749821452e-001,-8.62256210654734e+001
3.10455958812728e+003,-1.98911681222207e-001,-8.69181219476323e+001
3.11171633710494e+003,-1.98069004274594e-001,-8.76129375053912e+001
3.11888958409286e+003,-1.97217447333175e-001,-8.83100798742434e+001
3.12607936712287e+003,-1.96356725438268e-001,-8.90095613465370e+001
3.13328572431450e+003,-1.95486540121989e-001,-8.97113943770795e+001
3.14050869387513e+003,-1.94606579227119e-001,-9.04155915889192e+001
3.14774831410022e+003,-1.93716516740407e-001,-9.11221657793020e+001
3.15500462337353e+003,-1.92816012643267e-001,-9.18311299257999e+001
3.16227766016728e+003,-1.91904712778722e-001,-9.25424971926242e+001
3.16956746304239e+003,-1.90982248736344e-001,-9.32562809371107e+001
3.17687407064867e+003,-1.90048237757861e-001,-9.39724947163872e+001
3.18419752172502e+003,-1.89102282661429e-001,-9.46911522942211e+001
3.19153785509965e+003,-1.88143971790034e-001,-9.54122676480445e+001
3.19889510969029e+003,-1.87172878981686e-001,-9.61358549761606e+001
3.20626932450435e+003,-1.86188563564046e-001,-9.68619287051302e+001
3.21366053863920e+003,-1.85190570376041e-001,-9.75905034973338e+001
3.22106879128232e+003,-1.84178429815100e-001,-9.83215942587164e+001
3.22849412171151e+003,-1.83151657914631e-001,-9.90552161467040e+001
3.23593656929516e+003,-1.82109756450312e-001,-9.97913845782988e+001
3.24339617349237e+003,-1.81052213077919e-001,-1.00530115238345e+002
3.25087297385321e+003,-1.79978501505584e-001,-1.01271424087968e+002
3.25836701001896e+003,-1.78888081698347e-001,-1.02015327373178e+002
3.26587832172222e+003,-1.77780400120496e-001,-1.02761841633642e+002
3.27340694878724e+003,-1.76654890014917e-001,-1.03510983711614e+002
3.28095293113005e+003,-1.75510971721279e-001,-1.04262770761027e+002
3.28851630875869e+003,-1.74348053035446e-001,-1.05017220256733e+002
3.29609712177343e+003,-1.73165529610798e-001,-1.05774350003891e+002
3.30369541036700e+003,-1.71962785404757e-001,-1.06534178147503e+002
3.31131121482476e+003,-1.70739193169117e-001,-1.07296723182081e+002
3.31894457552495e+003,-1.69494114989592e-001,-1.08062003961443e+002
3.32659553293889e+003,-1.68226902872687e-001,-1.08830039708639e+002
3.33426412763119e+003,-1.66936899385239e-001,-1.09600850025982e+002
3.34195040025998e+003,-1.65623438344345e-001,-1.10374454905192e+002
3.34965439157711e+003,-1.64285845562865e-001,-1.11150874737639e+002
3.35737614242838e+003,-1.62923439649363e-001,-1.11930130324665e+002
3.36511569375373e+003,-1.61535532867266e-001,-1.12712242887996e+002
3.37287308658751e+003,-1.60121432051009e-001,-1.13497234080207e+002
3.38064836205864e+003,-1.58680439584610e-001,-1.14285125995253e+002
3.38844156139084e+003,-1.57211854441641e-001,-1.15075941179036e+002
3.39625272590290e+003,-1.55714973290048e-001,-1.15869702640000e+002
3.40408189700882e+003,-1.54189091661484e-001,-1.16666433859746e+002
3.41192911621810e+003,-1.52633505188318e-001,-1.17466158803638e+002
3.41979442513590e+003,-1.51047510909395e-001,-1.18268901931401e+002
3.42767786546331e+003,-1.49430408645818e-001,-1.19074688207680e+002
3.43557947899755e+003,-1.47781502447229e-001,-1.19883543112547e+002
3.44349930763218e+003,-1.46100102112402e-001,-1.20695492651947e+002
3.45143739335736e+003,-1.44385524782837e-001,-1.21510563368043e+002
3.45939377826001e+003,-1.42637096611217e-001,-1.22328782349459e+002
3.46736850452411e+003,-1.40854154507613e-001,-1.23150177241389e+002
3.47536161443085e+003,-1.39036047961243e-001,-1.23974776255551e+002
3.48337315035890e+003,-1.37182140941513e-001,-1.24802608179964e+002
3.49140315478464e+003,-1.35291813877590e-001,-1.25633702388526e+002
3.49945167028235e+003,-1.33364465717896e-001,-1.26468088850354e+002
3.50751873952446e+003,-1.31399516068484e-001,-1.27305798138881e+002
3.51560440528175e+003,-1.29396407413243e-001,-1.28146861440656e+002
3.52370871042364e+003,-1.27354607413570e-001,-1.28991310563848e+002
3.53183169791834e+003,-1.25273611288560e-001,-1.29839177946390e+002
3.53997341083311e+003,-1.23152944276468e-001,-1.30690496663758e+002
3.54813389233451e+003,-1.20992164173722e-001,-1.31545300436347e+002
3.55631318568861e+003,-1.18790863955462e-001,-1.32403623636395e+002
3.56451133426120e+003,-1.16548674472318e-001,-1.33265501294444e+002
3.57272838151804e+003,-1.14265267225143e-001,-1.34130969105277e+002
3.58096437102511e+003,-1.11940357214500e-001,-1.35000063433323e+002
3.58921934644880e+003,-1.09573705863174e-001,-1.35872821317460e+002
3.59749335155616e+003,-1.07165124012101e-001,-1.36749280475203e+002
3.60578643021516e+003,-1.04714474981476e-001,-1.37629479306225e+002
3.61409862639487e+003,-1.02221677701106e-001,-1.38513456895171e+002
3.62242998416572e+003,-9.96867099016139e-002,-1.39401253013724e+002
3.63078054769974e+003,-9.71096113636628e-002,-1.40292908121882e+002
3.63915036127080e+003,-9.44904872229387e-002,-1.41188463368405e+002
3.64753946925480e+003,-9.18295113246783e-002,-1.42087960590380e+002
3.65594791612997e+003,-8.91269296204870e-002,-1.42991442311868e+002
3.66437574647705e+003,-8.63830636064826e-002,-1.43898951741583e+002
3.67282300497956e+003,-8.35983137915962e-002,-1.44810532769566e+002
3.68128973642402e+003,-8.07731631914168e-002,-1.45726229962799e+002
3.68977598570021e+003,-7.79081808385209e-002,-1.46646088559724e+002
3.69828179780137e+003,-7.50040253035431e-002,-1.47570154463609e+002
3.70680721782446e+003,-7.20614482131591e-002,-1.48498474234740e+002
3.71535229097042e+003,-6.90812977601364e-002,-1.49431095081378e+002
3.72391706254438e+003,-6.60645221910897e-002,-1.50368064849441e+002
3.73250157795590e+003,-6.30121732622337e-002,-1.51309432010873e+002
3.74110588271922e+003,-5.99254096496846e-002,-1.52255245650678e+002
3.74973002245352e+003,-5.68055003026100e-002,-1.53205555452547e+002
3.75837404288312e+003,-5.36538277220913e-002,-1.54160411683086e+002
3.76703798983777e+003,-5.04718911539086e-002,-1.55119865174576e+002
3.77572190925284e+003,-4.72613096763050e-002,-1.56083967306274e+002
3.78442584716960e+003,-4.40238251669692e-002,-1.57052769984195e+002
3.79314984973549e+003,-4.07613051299907e-002,-1.58026325619396e+002
3.80189396320428e+003,-3.74757453645536e-002,-1.59004687104708e+002
3.81065823393639e+003,-3.41692724527898e-002,-1.59987907789948e+002
3.81944270839912e+003,-3.08441460475480e-002,-1.60976041455574e+002
3.82824743316688e+003,-2.75027609357092e-002,-1.61969142284820e+002
3.83707245492144e+003,-2.41476488538518e-002,-1.62967264834300e+002
3.84591782045218e+003,-2.07814800299064e-002,-1.63970464003124e+002
3.85478357665636e+003,-1.74070644266098e-002,-1.64978795000544e+002
3.86366977053933e+003,-1.40273526573536e-002,-1.65992313312183e+002
3.87257644921481e+003,-1.06454365471348e-002,-1.67011074664902e+002
3.88150365990512e+003,-7.26454930836838e-003,-1.68035134990354e+002
3.89045144994144e+003,-3.88806530112477e-003,-1.69064550387348e+002
3.89941986676406e+003,-5.19499347161551e-004,-1.70099377083064e+002
3.90840895792265e+003,2.83749443854024e-003,-1.71139671393286e+002
3.91741877107645e+003,6.17912432707985e-003,-1.72185489681738e+002
3.92644935399462e+003,9.50146320353503e-003,-1.73236888318702e+002
3.93550075455639e+003,1.28004513784727e-002,-1.74293923639072e+002
3.94457302075140e+003,1.60719000164799e-002,-1.75356651900031e+002
3.95366620067989e+003,1.93114952190382e-002,-1.76425129238572e+002
3.96278034255300e+003,2.25148027991896e-002,-1.77499411629089e+002
3.97191549469301e+003,2.56772737809783e-002,-1.78579554841310e+002
3.98107170553357e+003,2.87942506631424e-002,-1.79665614398844e+002
3.99024902362002e+003,3.18609744812847e-002,1.79242354461329e+002
3.99944749760957e+003,3.48725927040948e-002,1.78144296828083e+002
4.00866717627162e+003,3.78241679981615e-002,1.77040158153723e+002
4.01790810848798e+003,4.07106878948162e-002,1.75929884289482e+002
4.02717034325317e+003,4.35270753896423e-002,1.74813421518521e+002
4.03645392967463e+003,4.62682005078110e-002,1.73690716585942e+002
4.04575891697300e+003,4.89288928595387e-002,1.72561716725305e+002
4.05508535448241e+003,5.15039552111934e-002,1.71426369681102e+002
4.06443329165070e+003,5.39881780995047e-002,1.70284623726604e+002
4.07380277803969e+003,5.63763554994082e-002,1.69136427676445e+002
4.08319386332548e+003,5.86633015674822e-002,1.67981730893287e+002
4.09260659729867e+003,6.08438684677901e-002,1.66820483287868e+002
4.10204102986462e+003,6.29129652863063e-002,1.65652635311656e+002
4.11149721104377e+003,6.48655780341444e-002,1.64478137941369e+002
4.12097519097185e+003,6.66967907325305e-002,1.63296942654481e+002
4.13047501990016e+003,6.84018075680431e-002,1.62109001394893e+002
4.13999674819584e+003,6.99759760949402e-002,1.60914266527814e+002
4.14954042634216e+003,7.14148114588668e-002,1.59712690782937e+002
4.15910610493875e+003,7.27140216032771e-002,1.58504227184897e+002
4.16869383470188e+003,7.38695334117014e-002,1.57288828969989e+002
4.17830366646474e+003,7.48775197291382e-002,1.56066449488074e+002
4.18793565117770e+003,7.57344271964548e-002,1.54837042088576e+002
4.19758983990859e+003,7.64370048142327e-002,1.53600559989414e+002
4.20726628384295e+003,7.69823331500086e-002,1.52356956127719e+002
4.21696503428433e+003,7.73678540775453e-002,1.51106182991098e+002
4.22668614265454e+003,7.75914009343301e-002,1.49848192428244e+002
4.23642966049391e+003,7.76512289604181e-002,1.48582935437600e+002
4.24619563946163e+003,7.75460458675950e-002,1.47310361932808e+002
4.25598413133593e+003,7.72750423778700e-002,1.46030420483619e+002
4.26579518801442e+003,7.68379225404960e-002,1.44743058030938e+002
4.27562886151435e+003,7.62349336289252e-002,1.43448219574652e+002
4.28548520397288e+003,7.54668953953697e-002,1.42145847832882e+002
4.29536426764735e+003,7.45352284397502e-002,1.40835882871267e+002
4.30526610491558e+003,7.34419814267874e-002,1.39518261700915e+002
4.31519076827612e+003,7.21898568660392e-002,1.38192917843607e+002
4.32513831034856e+003,7.07822351402676e-002,1.36859780862872e+002
4.33510878387375e+003,6.92231964450569e-002,1.35518775859522e+002
4.34510224171418e+003,6.75175402735785e-002,1.34169822930268e+002
4.35511873685414e+003,6.56708020480626e-002,1.32812836588008e+002
4.36515832240011e+003,6.36892664737453e-002,1.31447725142422e+002
4.37522105158097e+003,6.15799771508036e-002,1.30074390039504e+002
4.38530697774830e+003,5.93507419451576e-002,1.28692725158670e+002
4.39541615437669e+003,5.70101335801645e-002,1.27302616066146e+002
4.40554863506397e+003,5.45674848656183e-002,1.25903939223304e+002
4.41570447353156e+003,5.20328779330985e-002,1.24496561148734e+002
4.42588372362470e+003,4.94171267961307e-002,1.23080337532809e+002
4.43608643931275e+003,4.67317524947183e-002,1.21655112303632e+002
4.44631267468951e+003,4.39889500228329e-002,1.20220716643274e+002
4.45656248397345e+003,4.12015461643414e-002,1.18776967953363e+002
4.46683592150805e+003,3.83829472933199e-002,1.17323668769164e+002
4.47713304176204e+003,3.55470761005285e-002,1.15860605621463e+002
4.48745389932973e+003,3.27082961249932e-002,1.14387547845766e+002
4.49779854893128e+003,2.98813228568540e-002,1.12904246338554e+002
4.50816704541300e+003,2.70811200686818e-002,1.11410432260628e+002
4.51855944374762e+003,2.43227799091631e-002,1.09905815687961e+002
4.52897579903460e+003,2.16213851441392e-002,1.08390084210917e+002
4.53941616650042e+003,1.89918517901506e-002,1.06862901483254e+002
4.54988060149887e+003,1.64487502102286e-002,1.05323905723031e+002
4.56036915951134e+003,1.40061025625392e-002,1.03772708168342e+002
